AgentState_t	AgentState_x0	AgentState_u0	AgentState_v0	Cost	Debug_Cost
0 	 0 	 0 	 0 	 0 	 2.50671	
0 	 0 	 0 	 0 	 0 	 2.52208	
0 	 0 	 0 	 0 	 0 	 2.52677	
0 	 0 	 0 	 0 	 0 	 2.54402	
0 	 0 	 0 	 0 	 0 	 2.57437	
0 	 0 	 0 	 0 	 0 	 2.57626	
0 	 0 	 0 	 0 	 0 	 2.49343	
0 	 0 	 0 	 0 	 0 	 2.47557	
0 	 0 	 0 	 0 	 0 	 2.48261	
0 	 0 	 0 	 0 	 0 	 2.4948	
0 	 0 	 0 	 0 	 0 	 2.494	
0 	 0 	 0 	 0 	 0 	 2.48536	
0 	 0 	 0 	 0 	 0 	 2.51611	
0 	 0 	 0 	 0 	 0 	 2.50376	
0 	 0 	 0 	 0 	 0 	 2.47256	
0 	 0 	 0 	 0 	 0 	 2.44566	
0 	 0 	 0 	 0 	 0 	 2.32232	
0 	 0 	 0 	 0 	 0 	 2.32113	
0 	 0 	 0 	 0 	 0 	 2.3294	
0 	 0 	 0 	 0 	 0 	 2.32271	
0 	 0 	 0 	 0 	 0 	 2.3163	
0 	 0 	 0 	 0 	 0 	 2.33957	
0 	 0 	 0 	 0 	 0 	 2.33209	
0 	 0 	 0 	 0 	 0 	 2.3239	
0 	 0 	 0 	 0 	 0 	 2.31927	
0 	 0 	 0 	 0 	 0 	 2.32219	
0 	 0 	 0 	 0 	 0 	 2.25819	
0 	 0 	 0 	 0 	 0 	 2.24941	
0 	 0 	 0 	 0 	 0 	 2.25533	
0 	 0 	 0 	 0 	 0 	 2.25936	
0 	 0 	 0 	 0 	 0 	 2.28268	
0 	 0 	 0 	 0 	 0 	 2.29822	
0 	 0 	 0 	 0 	 0 	 2.27873	
0 	 0 	 0 	 0 	 0 	 2.27087	
0 	 0 	 0 	 0 	 0 	 2.28931	
0 	 0 	 0 	 0 	 0 	 2.28549	
0 	 0 	 0 	 0 	 0 	 2.16185	
0 	 0 	 0 	 0 	 0 	 2.143	
0 	 0 	 0 	 0 	 0 	 2.13373	
0 	 0 	 0 	 0 	 0 	 2.12973	
0 	 0 	 0 	 0 	 0 	 2.11479	
0 	 0 	 0 	 0 	 0 	 2.13841	
0 	 0 	 0 	 0 	 0 	 2.16654	
0 	 0 	 0 	 0 	 0 	 2.20442	
0 	 0 	 0 	 0 	 0 	 2.11761	
0 	 0 	 0 	 0 	 0 	 2.10703	
0 	 0 	 0 	 0 	 0 	 2.05416	
0 	 0 	 0 	 0 	 0 	 2.05864	
0 	 0 	 0 	 0 	 0 	 2.05361	
0 	 0 	 0 	 0 	 0 	 2.06522	
0 	 0 	 0 	 0 	 0 	 1.97431	
0 	 0 	 0 	 0 	 0 	 1.87977	
0 	 0 	 0 	 0 	 0 	 1.88586	
0 	 0 	 0 	 0 	 0 	 1.82826	
0 	 0 	 0 	 0 	 0 	 1.7686	
0 	 0 	 0 	 0 	 0 	 1.70344	
0 	 0 	 0 	 0 	 0 	 1.62799	
0 	 0 	 0 	 0 	 0 	 1.53845	
0 	 0 	 0 	 0 	 0 	 1.45788	
0 	 0 	 0 	 0 	 0 	 1.37755	
0 	 0 	 0 	 0 	 0 	 1.29744	
0 	 0 	 0 	 0 	 0 	 1.22114	
0 	 0 	 0 	 0 	 0 	 1.14671	
0 	 0 	 0 	 0 	 0 	 1.07297	
0 	 0 	 0 	 0 	 0 	 1.00696	
0 	 0 	 0 	 0 	 0 	 0.946252	
0 	 0 	 0 	 0 	 0 	 0.896623	
0 	 0 	 0 	 0 	 0 	 0.840593	
0 	 0 	 0 	 0 	 0 	 0.792477	
0 	 0 	 0 	 0 	 0 	 0.741844	
0 	 0 	 0 	 0 	 0 	 0.698752	
0 	 0 	 0 	 0 	 0 	 0.657523	
0 	 0 	 0 	 0 	 0 	 0.618748	
0 	 0 	 0 	 0 	 0 	 0.58307	
0 	 0 	 0 	 0 	 0 	 0.545113	
