AgentState_t	AgentState_x0	AgentState_u0	AgentState_v0	Cost	Debug_Cost
0 	 0 	 0 	 0 	 0 	 7.81887	
0 	 0 	 0 	 0 	 0 	 7.81836	
0 	 0 	 0 	 0 	 0 	 7.57734	
0 	 0 	 0 	 0 	 0 	 7.56725	
0 	 0 	 0 	 0 	 0 	 7.57631	
0 	 0 	 0 	 0 	 0 	 7.59131	
0 	 0 	 0 	 0 	 0 	 7.60335	
0 	 0 	 0 	 0 	 0 	 7.61209	
0 	 0 	 0 	 0 	 0 	 7.617	
0 	 0 	 0 	 0 	 0 	 7.61991	
0 	 0 	 0 	 0 	 0 	 7.62174	
0 	 0 	 0 	 0 	 0 	 7.62315	
0 	 0 	 0 	 0 	 0 	 7.62621	
0 	 0 	 0 	 0 	 0 	 7.62689	
0 	 0 	 0 	 0 	 0 	 7.62733	
0 	 0 	 0 	 0 	 0 	 7.62713	
0 	 0 	 0 	 0 	 0 	 7.62293	
0 	 0 	 0 	 0 	 0 	 7.62507	
0 	 0 	 0 	 0 	 0 	 7.62642	
0 	 0 	 0 	 0 	 0 	 7.62605	
0 	 0 	 0 	 0 	 0 	 7.626	
0 	 0 	 0 	 0 	 0 	 7.62729	
0 	 0 	 0 	 0 	 0 	 7.62944	
0 	 0 	 0 	 0 	 0 	 7.62912	
0 	 0 	 0 	 0 	 0 	 7.63304	
0 	 0 	 0 	 0 	 0 	 7.6299	
0 	 0 	 0 	 0 	 0 	 7.62843	
0 	 0 	 0 	 0 	 0 	 7.38873	
0 	 0 	 0 	 0 	 0 	 7.3768	
0 	 0 	 0 	 0 	 0 	 7.38987	
0 	 0 	 0 	 0 	 0 	 7.40527	
0 	 0 	 0 	 0 	 0 	 7.41693	
0 	 0 	 0 	 0 	 0 	 7.42489	
0 	 0 	 0 	 0 	 0 	 7.42866	
0 	 0 	 0 	 0 	 0 	 7.43058	
0 	 0 	 0 	 0 	 0 	 7.43264	
0 	 0 	 0 	 0 	 0 	 7.43405	
0 	 0 	 0 	 0 	 0 	 7.43495	
0 	 0 	 0 	 0 	 0 	 7.43532	
0 	 0 	 0 	 0 	 0 	 7.43583	
0 	 0 	 0 	 0 	 0 	 7.43638	
0 	 0 	 0 	 0 	 0 	 7.43621	
0 	 0 	 0 	 0 	 0 	 7.43698	
0 	 0 	 0 	 0 	 0 	 7.43681	
0 	 0 	 0 	 0 	 0 	 7.43519	
0 	 0 	 0 	 0 	 0 	 7.43615	
0 	 0 	 0 	 0 	 0 	 7.4361	
0 	 0 	 0 	 0 	 0 	 7.43626	
0 	 0 	 0 	 0 	 0 	 7.43685	
0 	 0 	 0 	 0 	 0 	 7.43668	
0 	 0 	 0 	 0 	 0 	 7.43666	
0 	 0 	 0 	 0 	 0 	 7.4367	
0 	 0 	 0 	 0 	 0 	 7.1954	
0 	 0 	 0 	 0 	 0 	 7.18819	
0 	 0 	 0 	 0 	 0 	 7.20186	
0 	 0 	 0 	 0 	 0 	 7.2178	
0 	 0 	 0 	 0 	 0 	 7.23103	
0 	 0 	 0 	 0 	 0 	 7.23652	
0 	 0 	 0 	 0 	 0 	 7.24111	
0 	 0 	 0 	 0 	 0 	 7.24355	
0 	 0 	 0 	 0 	 0 	 7.24522	
0 	 0 	 0 	 0 	 0 	 7.2462	
0 	 0 	 0 	 0 	 0 	 7.24687	
0 	 0 	 0 	 0 	 0 	 7.2477	
0 	 0 	 0 	 0 	 0 	 7.24811	
0 	 0 	 0 	 0 	 0 	 7.24813	
0 	 0 	 0 	 0 	 0 	 7.248	
0 	 0 	 0 	 0 	 0 	 7.2479	
0 	 0 	 0 	 0 	 0 	 7.24818	
0 	 0 	 0 	 0 	 0 	 7.24849	
0 	 0 	 0 	 0 	 0 	 7.24853	
0 	 0 	 0 	 0 	 0 	 7.2487	
0 	 0 	 0 	 0 	 0 	 7.2491	
0 	 0 	 0 	 0 	 0 	 7.24848	
0 	 0 	 0 	 0 	 0 	 7.24829	
0 	 0 	 0 	 0 	 0 	 7.24863	
0 	 0 	 0 	 0 	 0 	 7.24893	
0 	 0 	 0 	 0 	 0 	 7.01309	
0 	 0 	 0 	 0 	 0 	 7.00349	
0 	 0 	 0 	 0 	 0 	 7.01313	
0 	 0 	 0 	 0 	 0 	 7.027	
0 	 0 	 0 	 0 	 0 	 7.03847	
0 	 0 	 0 	 0 	 0 	 7.04529	
0 	 0 	 0 	 0 	 0 	 7.04758	
0 	 0 	 0 	 0 	 0 	 7.0503	
0 	 0 	 0 	 0 	 0 	 7.05169	
0 	 0 	 0 	 0 	 0 	 7.05345	
0 	 0 	 0 	 0 	 0 	 7.0545	
0 	 0 	 0 	 0 	 0 	 7.05478	
0 	 0 	 0 	 0 	 0 	 7.055	
0 	 0 	 0 	 0 	 0 	 7.05508	
0 	 0 	 0 	 0 	 0 	 7.05519	
0 	 0 	 0 	 0 	 0 	 7.05531	
0 	 0 	 0 	 0 	 0 	 7.05534	
0 	 0 	 0 	 0 	 0 	 7.05573	
0 	 0 	 0 	 0 	 0 	 7.05579	
0 	 0 	 0 	 0 	 0 	 7.05589	
0 	 0 	 0 	 0 	 0 	 7.05603	
0 	 0 	 0 	 0 	 0 	 7.05606	
0 	 0 	 0 	 0 	 0 	 7.05505	
0 	 0 	 0 	 0 	 0 	 7.05564	
0 	 0 	 0 	 0 	 0 	 7.05494	
0 	 0 	 0 	 0 	 0 	 6.82451	
0 	 0 	 0 	 0 	 0 	 6.8142	
0 	 0 	 0 	 0 	 0 	 6.82288	
0 	 0 	 0 	 0 	 0 	 6.83495	
0 	 0 	 0 	 0 	 0 	 6.84554	
0 	 0 	 0 	 0 	 0 	 6.85328	
0 	 0 	 0 	 0 	 0 	 6.85738	
0 	 0 	 0 	 0 	 0 	 6.85957	
0 	 0 	 0 	 0 	 0 	 6.86134	
0 	 0 	 0 	 0 	 0 	 6.86098	
0 	 0 	 0 	 0 	 0 	 6.86197	
0 	 0 	 0 	 0 	 0 	 6.86292	
0 	 0 	 0 	 0 	 0 	 6.86357	
0 	 0 	 0 	 0 	 0 	 6.86394	
